ID,ACCESSION,NAME,TAXONOMY,ORIGIN,AMYLOSE,KERNEL LENGTH/WIDTH RATIO,LENGTH OF KERNEL,SALT TOLERANCE,WIDTH OF KERNEL,LEAF BLADE COLOR,PLANT HEIGHT 1
1741331,GSOR 310416,Chiem Chanh,Oryza sativa L.,Vietnam,0,0,6.6,0,0,0,0
1741332,GSOR 310417,Bau 157,Oryza sativa L.,Vietnam,0,0,6.1,0,0,0,0
1741333,GSOR 310418,Nep Vai,Oryza sativa L.,Vietnam,0,0,6.5,0,0,0,0
1741334,GSOR 310419,'CAU PHU XUYEN 264',Oryza sativa L.,Vietnam,0,0,6.2,0,0,0,0
1741335,GSOR 310420,Bau 122,Oryza sativa L.,Vietnam,0,0,5.7,0,0,0,0
1741336,GSOR 310421,Giau Dumont,Oryza sativa L.,Vietnam,0,0,6.3,0,0,0,0
1741337,GSOR 310422,Ukoku,Oryza sativa L.,China,0,0,6.3,0,0,0,0
1741338,GSOR 310423,Hung Fan Goo,Oryza sativa L.,China,0,0,6.3,0,0,0,0
1741339,GSOR 310424,833-5691-11,Oryza sativa L.,China,0,0,5.7,0,0,0,0
1741340,GSOR 310425,Bir Co Tsan,Oryza sativa L.,China,0,0,6.6,0,0,0,0
1741341,GSOR 310426,Hung Co Man,Oryza sativa L.,China,0,0,5.6,0,0,0,0
1741342,GSOR 310427,Fa Yu Tao,Oryza sativa L.,China,0,0,6.2,0,0,0,0
1741343,GSOR 310428,Sipirasikkam,Oryza sativa L.,"Sumatera, Indonesia",0,0,6.1,0,0,0,0
1741344,GSOR 310429,Choku Chai,Oryza sativa L.,Hong Kong,0,0,6.2,0,0,0,0
1741345,GSOR 310430,Chun Chu Cho,Oryza sativa L.,Hong Kong,0,0,5.6,0,0,0,0
1741346,GSOR 310431,Glutinous,Oryza sativa L.,Hong Kong,0,0,7.1,0,0,0,0
1741347,GSOR 310432,Phnat Tuk,Oryza sativa L.,Cambodia,0,0,5.5,0,0,0,0
1741348,GSOR 310433,Rit Ankrong,Oryza sativa L.,Cambodia,0,0,5.7,0,0,0,0
1741349,GSOR 310434,Chantas Phlouk B. Phlg,Oryza sativa L.,Cambodia,0,0,6.8,0,0,0,0
1741350,GSOR 310435,Angkrang,Oryza sativa L.,Cambodia,0,0,6.2,0,0,0,0
1741351,GSOR 310436,Zayas Bazan,Oryza sativa L.,Cuba,0,0,6.8,0,0,0,0
1741352,GSOR 310437,Che Shau Nan Bir,Oryza sativa L.,China,0,0,7.8,0,0,0,0
1741353,GSOR 310438,3287,Oryza sativa L.,Taiwan,0,0,6.6,0,0,0,0
1741354,GSOR 310439,3997,Oryza sativa L.,Haiti,0,0,7,0,0,0,0
1741355,GSOR 310440,TJ,Oryza sativa L.,Guyana,0,0,6.2,0,0,0,0
1741356,GSOR 310441,Ambalalava 1283,Oryza sativa L.,Madagascar,0,0,5.9,0,0,0,0
1741357,GSOR 310442,PD 46,Oryza sativa L.,Sri Lanka,0,0,6.1,0,0,0,0
1741358,GSOR 310443,'OKSHITMAYIN',Oryza sativa L.,"Yangon, Myanmar",0,0,6.2,0,0,0,0
1741359,GSOR 310444,Chibica,Oryza sativa L.,Mozambique,0,0,6.3,0,0,0,0
1741360,GSOR 310445,WC 8559,Oryza sativa L.,"Luzon, Philippines",0,0,7.2,0,0,0,0
1741361,GSOR 310446,Acheh,Oryza sativa L.,Malaysia,0,0,5.9,0,0,0,0
1741362,GSOR 310447,Sukananadi B,Oryza sativa L.,Indonesia,0,0,5.3,0,0,0,0
1741363,GSOR 310448,Lantjang,Oryza sativa L.,Indonesia,0,0,6.1,0,0,0,0
1741364,GSOR 310449,Gambiaka Sebela,Oryza sativa L.,Mali,0,0,6.4,0,0,0,0
1741365,GSOR 310450,Kihogo,Oryza sativa L.,Tanzania,0,0,6.2,0,0,0,0
1741366,GSOR 310451,Tjina,Oryza sativa L.,Indonesia,0,0,6.8,0,0,0,0
1741367,GSOR 310452,Sabharaj,Oryza sativa L.,Bangladesh,0,0,6.2,0,0,0,0
1741368,GSOR 310453,'CHONTALPA 16',Oryza sativa L.,Mexico,0,0,6.8,0,0,0,0
1741369,GSOR 310454,'JUMA 18',Oryza sativa L.,Dominican Republic,0,0,7.6,0,0,0,0
1741370,GSOR 310455,Bahia,Oryza sativa L.,"Valenciana, Comunidad, Spain",0,0,6.3,0,0,0,0
1741371,GSOR 310456,IRRI-IRGC-5747,Oryza sativa L.,"Lambayeque, Peru",0,0,7,0,0,0,0
1741372,GSOR 310457,Unhlatuzi Valley Sugar,Oryza sativa L.,South Africa,0,0,7.5,0,0,0,0
1741373,GSOR 310458,Nang Mon,Oryza sativa L.,Thailand,0,0,5.3,0,0,0,0
1741374,GSOR 310459,'TONG SANGKER',Oryza sativa L.,Cambodia,0,0,7.6,0,0,0,0
1741375,GSOR 310460,'NEW GUINEA',Oryza sativa L.,"Viti Levu, Fiji",0,0,5.2,0,0,0,0
1741376,GSOR 310461,'NGAKYAUK',Oryza sativa L.,"Yangon, Myanmar",0,0,5.3,0,0,0,0
1741377,GSOR 310462,'NEANG MEAS',Oryza sativa L.,Cambodia,0,0,6.3,0,0,0,0
1741378,GSOR 310463,'BAWKU WHITE',Oryza sativa L.,Ghana,0,0,6.2,0,0,0,0
1741379,GSOR 310464,'DISSI N 14',Oryza sativa L.,Mali,0,0,6.4,0,0,0,0
1741380,GSOR 310465,Fa Yiu Tsai,Oryza sativa L.,Hong Kong,0,0,6.1,0,0,0,0
1741381,GSOR 310466,G Bonota,Oryza sativa L.,Liberia,0,0,7.6,0,0,0,0
1741382,GSOR 310467,Kahago ex Mwabagale 1/146,Oryza sativa L.,Tanzania,0,0,5.4,0,0,0,0
1741383,GSOR 310468,Jambaram Vermelho,Oryza sativa L.,Guinea-Bissau,0,0,7.3,0,0,0,0
1741384,GSOR 310469,Iaca,Oryza sativa L.,Guinea-Bissau,0,0,7.2,0,0,0,0
1741385,GSOR 310470,Iaca Escuro,Oryza sativa L.,Guinea,0,0,7.1,0,0,0,0
1741386,GSOR 310471,'PATNAI 6',Oryza sativa L.,"Yangon, Myanmar",0,0,7.1,0,0,0,0
1741387,GSOR 310472,Gazi,Oryza sativa L.,Fiji,0,0,5.9,0,0,0,0
1741388,GSOR 310473,Nang Rum Trang,Oryza sativa L.,Vietnam,0,0,5.7,0,0,0,0
1741389,GSOR 310474,Lua Trang,Oryza sativa L.,Vietnam,0,0,5.1,0,0,0,0
1741390,GSOR 310475,K8C-263-3,Oryza sativa L.,Suriname,0,0,6.3,0,0,0,0
1741391,GSOR 310476,'TAITUNG 328',Oryza sativa L.,Taiwan,0,0,6.1,0,0,0,0
1741392,GSOR 310477,'BIRIBRA',Oryza sativa L.,Ghana,0,0,7.2,0,0,0,0
1741393,GSOR 310478,'EMATA A 16-34',Oryza sativa L.,"Yangon, Myanmar",0,0,6.4,0,0,0,0
1741394,GSOR 310479,1,Oryza sativa L.,Chile,0,0,6.6,0,0,0,0
1741395,GSOR 310480,Djimoron,Oryza sativa L.,Guinea,0,0,7.8,0,0,0,0
1741396,GSOR 310481,Anandi,Oryza sativa L.,India,0,0,7,0,0,0,0
1741397,GSOR 310482,Elliott,Oryza sativa L.,Liberia,0,0,8.5,0,0,0,0
1741398,GSOR 310483,OS 4,Oryza sativa L.,Nigeria,0,0,6.7,0,0,0,0
1741399,GSOR 310484,RT 1095-S26,Oryza sativa L.,Senegal,0,0,6.3,0,0,0,0
1741400,GSOR 310485,Perum Karuppan,Oryza sativa L.,Sri Lanka,0,0,6.8,0,0,0,0
1741401,GSOR 310486,'PULUT NANGKA 016',Oryza sativa L.,"Jawa, Indonesia",0,0,6.1,0,0,0,0
1741402,GSOR 310487,'SIGADIS',Oryza sativa L.,Indonesia,0,0,7,0,0,0,0
1741403,GSOR 310488,U.V.S. Unblatuzi,Oryza sativa L.,South Africa,0,0,6.2,0,0,0,0
1741404,GSOR 310489,Chun 118-33,Oryza sativa L.,China,0,0,6.1,0,0,0,0
1741405,GSOR 310490,Si Jih Goo,Oryza sativa L.,China,0,0,6.1,0,0,0,0
1741406,GSOR 310491,Mendi,Oryza sativa L.,Ghana,0,0,6.7,0,0,0,0
1741407,GSOR 310492,Janeri,Oryza sativa L.,Nepal,0,0,6.9,0,0,0,0
1741408,GSOR 310493,WW 3/200,Oryza sativa L.,Netherlands,0,0,6.9,0,0,0,0
1741409,GSOR 310494,WW 8/2290,Oryza sativa L.,Netherlands,0,0,8.8,0,0,0,0
1741410,GSOR 310495,Subdesvauxii Vase,Oryza sativa L.,Portugal,0,0,6.8,0,0,0,0
1741411,GSOR 310496,Kathmandu Valley No. 1 Selection,Oryza sativa L.,Nepal,0,0,6.1,0,0,0,0
1741412,GSOR 310497,Dourado,Oryza sativa L.,El Salvador,0,0,7.4,0,0,0,0
1741413,GSOR 310498,H 17 Tardio,Oryza sativa L.,Argentina,0,0,6.5,0,0,0,0
1741414,GSOR 310499,H-29-31,Oryza sativa L.,Argentina,0,0,6.5,0,0,0,0
1741415,GSOR 310500,'VARY LAVA 9',Oryza sativa L.,Madagascar,0,0,8.9,0,0,0,0
1741416,GSOR 310501,Precoz Verde 1061,Oryza sativa L.,Madagascar,0,0,6.6,0,0,0,0
1741417,GSOR 310502,Pirititovo 1417,Oryza sativa L.,Madagascar,0,0,6.9,0,0,0,0
1741418,GSOR 310503,Manga Kely 694,Oryza sativa L.,Madagascar,0,0,7.1,0,0,0,0
1741419,GSOR 310504,Bengaly Morino 120,Oryza sativa L.,Madagascar,0,0,6.9,0,0,0,0
1741420,GSOR 310505,'CHING YUEH 1',Oryza sativa L.,"Beijing Shi, China",0,0,4.9,0,0,0,0
1741421,GSOR 310506,'ARLESIENNE',Oryza sativa L.,"Occitanie, France",0,0,6.9,0,0,0,0
1741422,GSOR 310507,'LEUANG HAWN',Oryza sativa L.,Thailand,0,0,5.2,0,0,0,0
1741423,GSOR 310508,923,Oryza sativa L.,Madagascar,0,0,9.3,0,0,0,0
1741424,GSOR 310509,Bantia,Oryza sativa L.,Liberia,0,0,7,0,0,0,0
1741425,GSOR 310510,'BLUE STICK',Oryza sativa L.,Fiji,0,0,5.4,0,0,0,0
1741426,GSOR 310511,'BOM DIA',Oryza sativa L.,Guinea-Bissau,0,0,4.7,0,0,0,0
1741427,GSOR 310512,CA 497/V/7,Oryza sativa L.,Chad,0,0,6.5,0,0,0,0
1741428,GSOR 310513,DJ 53,Oryza sativa L.,Bangladesh,0,0,4.4,0,0,0,0
1741429,GSOR 310514,DM 56,Oryza sativa L.,Bangladesh,0,0,5.5,0,0,0,0
1741430,GSOR 310515,Nam Dawk Mai,Oryza sativa L.,Thailand,0,0,6.7,0,0,0,0
1741431,GSOR 310516,'EKARIN YAHINE',Oryza sativa L.,"Yangon, Myanmar",0,0,5.5,0,0,0,0
1741432,GSOR 310517,Fa Loh Pak,Oryza sativa L.,Hong Kong,0,0,6,0,0,0,0
1741433,GSOR 310518,Gaza,Oryza sativa L.,Mozambique,0,0,6.5,0,0,0,0
1741434,GSOR 310519,'GUYANE 1',Oryza sativa L.,Chad,0,0,5.9,0,0,0,0
1741435,GSOR 310520,Gonabaru,Oryza sativa L.,Nigeria,0,0,6.7,0,0,0,0
1741436,GSOR 310521,'HON CHIM',Oryza sativa L.,Hong Kong,0,0,6.7,0,0,0,0
1741437,GSOR 310522,Risotto,Oryza sativa L.,Hungary,0,0,7.1,0,0,0,0
1741438,GSOR 310523,Hokjo 97,Oryza sativa L.,"Korea, South",0,0,5.2,0,0,0,0
1741439,GSOR 310524,Zaneli,Oryza sativa L.,Nepal,0,0,7.2,0,0,0,0
1741440,GSOR 310525,India Pa Lil 92,Oryza sativa L.,Sierra Leone,0,0,6.5,0,0,0,0
1741441,GSOR 310526,Jhona 5716,Oryza sativa L.,Pakistan,0,0,6.2,0,0,0,0
1741442,GSOR 310527,JST 58,Oryza sativa L.,Morocco,0,0,7,0,0,0,0
1741443,GSOR 310528,J 312,Oryza sativa L.,United States,0,0,6.1,0,0,0,0
1741444,GSOR 310529,Kan Tien Ju,Oryza sativa L.,China,0,0,6.3,0,0,0,0
1741445,GSOR 310530,'KARATOLSZKIJ',Oryza sativa L.,Kazakhstan,0,0,6.1,0,0,0,0
1741446,GSOR 310531,Kaukau,Oryza sativa L.,Mali,0,0,5.1,0,0,0,0
1741447,GSOR 310532,Lang Shwei Keng,Oryza sativa L.,China,0,0,6.4,0,0,0,0
1741448,GSOR 310533,'MAKALIOKA 752',Oryza sativa L.,Madagascar,0,0,7.9,0,0,0,0
1741449,GSOR 310534,'HSIEN CHU 56',Oryza sativa L.,Taiwan,0,0,5,0,0,0,0
1741450,GSOR 310535,CA 435/B/5/1,Oryza sativa L.,Chad,0,0,7.3,0,0,0,0
1741451,GSOR 310536,CA 902/B/2/1,Oryza sativa L.,Chad,0,0,6.5,0,0,0,0
1741452,GSOR 310537,Donduni Kunluz,Oryza sativa L.,Afghanistan,0,0,6.7,0,0,0,0
1741453,GSOR 310538,PI 184675-4,Oryza sativa L.,Iran,0,0,8.1,0,0,0,0
1741454,GSOR 310539,Segadis,Oryza sativa L.,Mali,0,0,6.8,0,0,0,0
1741455,GSOR 310540,T442-57,Oryza sativa L.,Thailand,0,0,7,0,0,0,0
1741456,GSOR 310541,BR51-243-1,Oryza sativa L.,Bangladesh,0,0,5.8,0,0,0,0
1741457,GSOR 310542,BR51-319-9,Oryza sativa L.,Bangladesh,0,0,6.1,0,0,0,0
1741458,GSOR 310543,'CR 1113',Oryza sativa L.,Costa Rica,0,0,7.1,0,0,0,0
1741459,GSOR 310544,B441B-24-4-5-1,Oryza sativa L.,Indonesia,0,0,7,0,0,0,0
1741460,GSOR 310545,B462B-PN-31-2,Oryza sativa L.,Indonesia,0,0,7.1,0,0,0,0
1741461,GSOR 310546,'MAHSURI',Oryza sativa L.,Malaysia,0,0,5.6,0,0,0,0
1741462,GSOR 310547,'HUALLAGA',Oryza sativa L.,Peru,0,0,7.2,0,0,0,0
1741463,GSOR 310548,BKN 6820-6-3-2,Oryza sativa L.,Thailand,0,0,7.2,0,0,0,0
1741464,GSOR 310549,BG 90-2,Oryza sativa L.,Sri Lanka,0,0,7,0,0,0,0
1741465,GSOR 310550,Daudzai,Oryza sativa L.,"North-West Frontier, Pakistan",0,0,7.1,0,0,0,0
1741466,GSOR 310551,Mit Da Rae,Oryza sativa L.,"Korea, South",0,0,6.1,0,0,0,0
1741467,GSOR 310552,'YR 73',Oryza sativa L.,"New South Wales, Australia",0,0,7.9,0,0,0,0
1741468,GSOR 310553,205,Oryza sativa L.,Iran,0,0,7.8,0,0,0,0
1741469,GSOR 310554,223,Oryza sativa L.,Iran,0,0,7.5,0,0,0,0
1741470,GSOR 310555,'COLOMBIA 1',Oryza sativa L.,Colombia,0,0,6.7,0,0,0,0
1741471,GSOR 310556,Emanaye Carambak,Oryza sativa L.,"Ziguinchor, Senegal",0,0,6.9,0,0,0,0
1741472,GSOR 310557,H 5,Oryza sativa L.,Sri Lanka,0,0,6.5,0,0,0,0
1741473,GSOR 310558,Amposta,Oryza sativa L.,"Puerto Rico, United States",0,0,5.2,0,0,0,0
1741474,GSOR 310559,'SUNBONNET',Oryza sativa L.,Eswatini,0,0,7.7,0,0,0,0
1741475,GSOR 310560,Thangone,Oryza sativa L.,Laos,0,0,5.7,0,0,0,0
1741476,GSOR 310561,Azaurel,Oryza sativa L.,"Portuguesa, Venezuela",0,0,7.1,0,0,0,0
1741477,GSOR 310562,Higueyano,Oryza sativa L.,"Yuma, Dominican Republic",0,0,7,0,0,0,0
1741478,GSOR 310563,'JUMA 58',Oryza sativa L.,Dominican Republic,0,0,7.3,0,0,0,0
1741479,GSOR 310564,'KAOHSIUNG-SHEN 12',Oryza sativa L.,Taiwan,0,0,6.7,0,0,0,0
1741480,GSOR 310565,Sequial,Oryza sativa L.,"Madrid, Comunidad de, Spain",0,0,6.2,0,0,0,0
1741481,GSOR 310566,'INIAP 7',Oryza sativa L.,Ecuador,0,0,7.3,0,0,0,0
1741482,GSOR 310567,'TIKAL 2',Oryza sativa L.,Guatemala,0,0,7.6,0,0,0,0
1741483,GSOR 310568,GPNO 26345,Oryza sativa L.,Morocco,0,0,6.4,0,0,0,0
1741484,GSOR 310569,Patna,Oryza sativa L.,"Rabat-Salé-Kénitra, Morocco",0,0,7.6,0,0,0,0
1741485,GSOR 310570,'RAZZA 82',Oryza sativa L.,Italy,0,0,7.8,0,0,0,0
1741486,GSOR 310571,Sesia,Oryza sativa L.,Portugal,0,0,8.1,0,0,0,0
1741487,GSOR 310572,Triomphe,Oryza sativa L.,"Rabat-Salé-Kénitra, Morocco",0,0,5.5,0,0,0,0
1741488,GSOR 310573,Varyla,Oryza sativa L.,Madagascar,0,0,7.1,0,0,0,0
1741489,GSOR 310574,SM II,Oryza sativa L.,Malaysia,0,0,7,0,0,0,0
1741490,GSOR 310575,Gros Riz,Oryza sativa L.,Haiti,0,0,7.4,0,0,0,0
1741491,GSOR 310576,'PUSA 33',Oryza sativa L.,"Delhi, India",0,0,6.9,0,0,0,0
1741492,GSOR 310577,GPNO 22232,Oryza sativa L.,"Saarland, Germany",0,0,7,0,0,0,0
1741493,GSOR 310578,'IRAT 10',Oryza sativa L.,Côte D'Ivoire,0,0,6.3,0,0,0,0
1741494,GSOR 310579,'TONO BREA 408',Oryza sativa L.,Dominican Republic,0,0,7.5,0,0,0,0
1741495,GSOR 310580,Pratao Precoce,Oryza sativa L.,Brazil,0,0,7.7,0,0,0,0
1741496,GSOR 310581,Precocinho,Oryza sativa L.,Brazil,0,0,7.4,0,0,0,0
1741497,GSOR 310582,Batatais,Oryza sativa L.,"Distrito Federal, Brazil",0,0,6.9,0,0,0,0
1741498,GSOR 310583,17465-4,Oryza sativa L.,Fiji,0,0,7.6,0,0,0,0
1741499,GSOR 310584,17752,Oryza sativa L.,Fiji,0,0,7.3,0,0,0,0
1741500,GSOR 310585,Sautu,Oryza sativa L.,Fiji,0,0,7.2,0,0,0,0
1741501,GSOR 310586,Baluola II,Oryza sativa L.,Democratic Republic of the Congo,0,0,7.3,0,0,0,0
1741502,GSOR 310587,Imbolo II,Oryza sativa L.,Democratic Republic of the Congo,0,0,7.3,0,0,0,0
1741503,GSOR 310588,Onu B,Oryza sativa L.,Democratic Republic of the Congo,0,0,7.4,0,0,0,0
1741504,GSOR 310589,OS 6/M,Oryza sativa L.,Democratic Republic of the Congo,0,0,7.4,0,0,0,0
1741505,GSOR 310590,R 29/1,Oryza sativa L.,Democratic Republic of the Congo,0,0,7.5,0,0,0,0
1741506,GSOR 310591,R 89,Oryza sativa L.,Democratic Republic of the Congo,0,0,7.5,0,0,0,0
1741507,GSOR 310592,R 92/1,Oryza sativa L.,Democratic Republic of the Congo,0,0,6.9,0,0,0,0
1741508,GSOR 310593,R 98,Oryza sativa L.,Democratic Republic of the Congo,0,0,7.1,0,0,0,0
1741509,GSOR 310594,R 98/1,Oryza sativa L.,Democratic Republic of the Congo,0,0,7.2,0,0,0,0
1741510,GSOR 310595,R 99/3,Oryza sativa L.,Democratic Republic of the Congo,0,0,7.3,0,0,0,0
1741511,GSOR 310596,R 100/2,Oryza sativa L.,Democratic Republic of the Congo,0,0,7,0,0,0,0
1741512,GSOR 310597,KAR 2,Oryza sativa L.,"Seoul-teukbyeolsi, Korea, South",0,0,5.3,0,0,0,0
1741513,GSOR 310598,Red,Oryza sativa L.,"Sindh, Pakistan",0,0,5.8,0,0,0,0
1741514,GSOR 310599,Nema,Oryza sativa L.,Iraq,0,0,6.6,0,0,0,0
1741515,GSOR 310600,Shima,Oryza sativa L.,Iraq,0,0,7.4,0,0,0,0
1741516,GSOR 310601,Cat 1747,Oryza sativa L.,Russian Federation,0,0,6.5,0,0,0,0
1741517,GSOR 310602,P 817,Oryza sativa L.,Russian Federation,0,0,6.4,0,0,0,0
1741518,GSOR 310603,P 820,Oryza sativa L.,Russian Federation,0,0,6.8,0,0,0,0
1741519,GSOR 310604,Mahiwan Karsh Mir,Oryza sativa L.,Pakistan,0,0,6.5,0,0,0,0
1741520,GSOR 310605,Dsi Sel Dangar Shah,Oryza sativa L.,Myanmar,0,0,6.5,0,0,0,0
1741521,GSOR 310606,UVS Sel Medgoscer,Oryza sativa L.,Switzerland,0,0,6.1,0,0,0,0
1741522,GSOR 310607,Yabani Pearl,Oryza sativa L.,Egypt,0,0,6.9,0,0,0,0
1741523,GSOR 310608,'VARY LAVA 16',Oryza sativa L.,Madagascar,0,0,6.5,0,0,0,0
1741524,GSOR 310609,Egypt 4,Oryza sativa L.,Egypt,0,0,6.5,0,0,0,0
1741525,GSOR 310610,Egypt 5,Oryza sativa L.,Egypt,0,0,6.5,0,0,0,0
1741526,GSOR 310611,Dee Geo Gen,Oryza sativa L.,Taiwan,0,0,6.3,0,0,0,0
1741527,GSOR 310612,Uz Begohef 2,Oryza sativa L.,Uzbekistan,0,0,6.2,0,0,0,0
1741528,GSOR 310613,Subdi Chroa Kora Muazah Tolinsty,Oryza sativa L.,Kazakhstan,0,0,7.2,0,0,0,0
1741529,GSOR 310614,Ae Kylick,Oryza sativa L.,Azerbaijan,0,0,6.9,0,0,0,0
1741530,GSOR 310615,Dichroa Alef Uslkij,Oryza sativa L.,Kazakhstan,0,0,7.3,0,0,0,0
1741531,GSOR 310616,Zeraschcivica Sroches Krothearny Snij,Oryza sativa L.,"Former, Soviet Union",0,0,6,0,0,0,0
1741532,GSOR 310617,Krosheaynit Zeravse Kamica Primen Skit 6,Oryza sativa L.,"Primorye, Russian Federation",0,0,6.5,0,0,0,0
1741533,GSOR 310618,Known Kros 358,Oryza sativa L.,Kazakhstan,0,0,7.3,0,0,0,0
1741534,GSOR 310619,P 1041,Oryza sativa L.,"Former, Soviet Union",0,0,5.7,0,0,0,0
1741535,GSOR 310620,P 1048,Oryza sativa L.,"Former, Soviet Union",0,0,6.6,0,0,0,0
1741536,GSOR 310621,P 1049,Oryza sativa L.,"Former, Soviet Union",0,0,7.4,0,0,0,0
1741537,GSOR 310622,Doom Zero,Oryza sativa L.,Iran,0,0,5.7,0,0,0,0
1741538,GSOR 310623,Muse Tu Rum,Oryza sativa L.,Iran,0,0,7.9,0,0,0,0
1741539,GSOR 310624,P 1289,Oryza sativa L.,Turkey,0,0,6.3,0,0,0,0
1741540,GSOR 310625,DNJ 140,Oryza sativa L.,Bangladesh,0,0,6,0,0,0,0
1741541,GSOR 310626,P 1302,Oryza sativa L.,Turkey,0,0,7,0,0,0,0
1741542,GSOR 310627,P 1312,Oryza sativa L.,Turkey,0,0,7.2,0,0,0,0
1741543,GSOR 310628,P 1321,Oryza sativa L.,Turkey,0,0,6.6,0,0,0,0
1741544,GSOR 310629,P 1360,Oryza sativa L.,Turkey,0,0,7.3,0,0,0,0
1741545,GSOR 310630,BKN 6987-68-14,Oryza sativa L.,Thailand,0,0,7.5,0,0,0,0
1741546,GSOR 310631,IRRI-IRGC-100149,Oryza glaberrima Steud.,"Kankan, Guinea",0,0,7.2,0,0,0,0
1741547,GSOR 310632,IR 4482-5-3-9-5,Oryza sativa L.,"Luzon, Philippines",0,0,6.1,0,0,0,0
1741548,GSOR 310633,'ARGO 9',Oryza sativa L.,"Lombardia, Italy",0,0,6.2,0,0,0,0
1741549,GSOR 310634,'RADON 2',Oryza sativa L.,"Lombardia, Italy",0,0,6.8,0,0,0,0
1741550,GSOR 310635,IM 16,Oryza sativa L.,Nigeria,0,0,7.6,0,0,0,0
1741551,GSOR 310636,IRAT 8,Oryza sativa L.,Côte D'Ivoire,0,0,7,0,0,0,0
1741552,GSOR 310637,M 4,Oryza sativa L.,Nigeria,0,0,7.5,0,0,0,0
1741553,GSOR 310638,IRAT 104,Oryza sativa L.,Côte D'Ivoire,0,0,7.4,0,0,0,0
1741554,GSOR 310639,IRAT 105,Oryza sativa L.,Côte D'Ivoire,0,0,5.9,0,0,0,0
1741555,GSOR 310640,IRAT 112,Oryza sativa L.,Côte D'Ivoire,0,0,7.7,0,0,0,0
1741556,GSOR 310641,IRAT 113,Oryza sativa L.,Côte D'Ivoire,0,0,6.6,0,0,0,0
1741557,GSOR 310642,IRAT 132,Oryza sativa L.,Côte D'Ivoire,0,0,7.6,0,0,0,0
1741558,GSOR 310643,IRAT 134,Oryza sativa L.,Côte D'Ivoire,0,0,6.3,0,0,0,0
1741559,GSOR 310644,IRAT 139,Oryza sativa L.,Côte D'Ivoire,0,0,7.7,0,0,0,0
1741560,GSOR 310645,'MOROBEREKAN',Oryza sativa L.,Guinea,0,0,6.9,0,0,0,0
1741561,GSOR 310646,'NUCLEORYZA',Oryza sativa L.,Hungary,0,0,6.8,0,0,0,0
1741562,GSOR 310647,Yu Hua Tsan,Oryza sativa L.,China,0,0,6.4,0,0,0,0
1741563,GSOR 310648,IR 400,Oryza sativa L.,Zimbabwe,0,0,6.3,0,0,0,0
1741564,GSOR 310649,'BALA',Oryza sativa L.,India,0,0,5.4,0,0,0,0
1741565,GSOR 310650,'PR 106',Oryza sativa L.,"Punjab, India",0,0,7.1,0,0,0,0
1741566,GSOR 310651,CH 126-129,Oryza sativa L.,"Biobío, Chile",0,0,6.1,0,0,0,0
1741567,GSOR 310652,CH 153-138,Oryza sativa L.,"Biobío, Chile",0,0,6.8,0,0,0,0
1741568,GSOR 310653,CH 242-32,Oryza sativa L.,"Biobío, Chile",0,0,7.4,0,0,0,0
1741569,GSOR 310654,CH 271-131,Oryza sativa L.,"Biobío, Chile",0,0,6.5,0,0,0,0
1741570,GSOR 310655,CH 272-132,Oryza sativa L.,"Biobío, Chile",0,0,6.8,0,0,0,0
1741571,GSOR 310656,CR 373-2-1-1,Oryza sativa L.,"Al Jīzah, Egypt",0,0,5.1,0,0,0,0
1741572,GSOR 310657,CR 418-3-12,Oryza sativa L.,"Al Jīzah, Egypt",0,0,7.2,0,0,0,0
1741573,GSOR 310658,CR 561-4-2-1,Oryza sativa L.,"Al Jīzah, Egypt",0,0,5.9,0,0,0,0
1741574,GSOR 310659,YNA 223,Oryza sativa L.,"Al Jīzah, Egypt",0,0,5.2,0,0,0,0
1741575,GSOR 310660,Nigro Apiculata,Oryza sativa L.,Sweden,0,0,6.4,0,0,0,0
1741576,GSOR 310661,Azerbaidjanica,Oryza sativa L.,Azerbaijan,0,0,6,0,0,0,0
1741577,GSOR 310662,Affinis,Oryza sativa L.,Kazakhstan,0,0,5.8,0,0,0,0
1741578,GSOR 310663,Kasakstanica,Oryza sativa L.,Kazakhstan,0,0,6.9,0,0,0,0
1741579,GSOR 310664,Parnelli,Oryza sativa L.,"Korea, North",0,0,5.5,0,0,0,0
1741580,GSOR 310665,Melanotrix,Oryza sativa L.,Tajikistan,0,0,5.5,0,0,0,0
1741581,GSOR 310666,Astarinica,Oryza sativa L.,Azerbaijan,0,0,7.2,0,0,0,0
1741582,GSOR 310667,Arpa Shaly Mestnyj,Oryza sativa L.,Uzbekistan,0,0,6.1,0,0,0,0
1741583,GSOR 310668,Bak Saly Mestnyj,Oryza sativa L.,Azerbaijan,0,0,5.8,0,0,0,0
1741584,GSOR 310669,'DUBOVSKIJ 129',Oryza sativa L.,"Krasnodar, Russian Federation",0,0,5.9,0,0,0,0
1741585,GSOR 310670,'KUBANETS 508',Oryza sativa L.,"Krasnodar, Russian Federation",0,0,6.1,0,0,0,0
1741586,GSOR 310671,Linia 84 Icar,Oryza sativa L.,Romania,0,0,6.7,0,0,0,0
1741587,GSOR 310672,Naruha,Oryza sativa L.,Japan,0,0,6.6,0,0,0,0
1741588,GSOR 310673,Pirinae 69,Oryza sativa L.,Former Yugoslavia,0,0,6.2,0,0,0,0
1741589,GSOR 310674,Slavianskij,Oryza sativa L.,Bulgaria,0,0,7.5,0,0,0,0
